tpch 18-jit-on 1 0 1 1 uncached 9f29bca70c8028bbc2803e273aa3d474 6084.976000
tpch 18-jit-on 1 0 1 1 cached 9f29bca70c8028bbc2803e273aa3d474 5842.831000
tpch 18-jit-on 1 0 1 2 uncached 9f29bca70c8028bbc2803e273aa3d474 6066.982000
tpch 18-jit-on 1 0 1 2 cached 9f29bca70c8028bbc2803e273aa3d474 5806.875000
tpch 18-jit-on 1 0 1 3 uncached 9f29bca70c8028bbc2803e273aa3d474 5978.161000
tpch 18-jit-on 1 0 1 3 cached 9f29bca70c8028bbc2803e273aa3d474 5734.155000
tpch 18-jit-on 1 0 1 4 uncached 9f29bca70c8028bbc2803e273aa3d474 5941.522000
tpch 18-jit-on 1 0 1 4 cached 9f29bca70c8028bbc2803e273aa3d474 5703.288000
tpch 18-jit-on 1 0 1 5 uncached 9f29bca70c8028bbc2803e273aa3d474 5930.936000
tpch 18-jit-on 1 0 1 5 cached 9f29bca70c8028bbc2803e273aa3d474 5693.201000
tpch 18-jit-on 1 0 2 1 uncached 2f136e417b558512c751f6b0ac47d652 187.590000
tpch 18-jit-on 1 0 2 1 cached 2f136e417b558512c751f6b0ac47d652 37.371000
tpch 18-jit-on 1 0 2 2 uncached 2f136e417b558512c751f6b0ac47d652 193.487000
tpch 18-jit-on 1 0 2 2 cached 2f136e417b558512c751f6b0ac47d652 37.408000
tpch 18-jit-on 1 0 2 3 uncached 2f136e417b558512c751f6b0ac47d652 181.707000
tpch 18-jit-on 1 0 2 3 cached 2f136e417b558512c751f6b0ac47d652 37.530000
tpch 18-jit-on 1 0 2 4 uncached 2f136e417b558512c751f6b0ac47d652 188.681000
tpch 18-jit-on 1 0 2 4 cached 2f136e417b558512c751f6b0ac47d652 37.304000
tpch 18-jit-on 1 0 2 5 uncached 2f136e417b558512c751f6b0ac47d652 181.320000
tpch 18-jit-on 1 0 2 5 cached 2f136e417b558512c751f6b0ac47d652 37.527000
tpch 18-jit-on 1 0 3 1 uncached d058a22c8c9a84f0f9d157cff0550646 1972.053000
tpch 18-jit-on 1 0 3 1 cached d058a22c8c9a84f0f9d157cff0550646 1293.105000
tpch 18-jit-on 1 0 3 2 uncached d058a22c8c9a84f0f9d157cff0550646 1973.150000
tpch 18-jit-on 1 0 3 2 cached d058a22c8c9a84f0f9d157cff0550646 1223.188000
tpch 18-jit-on 1 0 3 3 uncached d058a22c8c9a84f0f9d157cff0550646 1924.200000
tpch 18-jit-on 1 0 3 3 cached d058a22c8c9a84f0f9d157cff0550646 1220.908000
tpch 18-jit-on 1 0 3 4 uncached d058a22c8c9a84f0f9d157cff0550646 1910.609000
tpch 18-jit-on 1 0 3 4 cached d058a22c8c9a84f0f9d157cff0550646 1228.612000
tpch 18-jit-on 1 0 3 5 uncached d058a22c8c9a84f0f9d157cff0550646 1966.792000
tpch 18-jit-on 1 0 3 5 cached d058a22c8c9a84f0f9d157cff0550646 1223.977000
tpch 18-jit-on 1 0 4 1 uncached 97342919b14f7819b774f34c19aec2de 833.309000
tpch 18-jit-on 1 0 4 1 cached 97342919b14f7819b774f34c19aec2de 343.820000
tpch 18-jit-on 1 0 4 2 uncached 97342919b14f7819b774f34c19aec2de 829.575000
tpch 18-jit-on 1 0 4 2 cached 97342919b14f7819b774f34c19aec2de 339.758000
tpch 18-jit-on 1 0 4 3 uncached 97342919b14f7819b774f34c19aec2de 825.101000
tpch 18-jit-on 1 0 4 3 cached 97342919b14f7819b774f34c19aec2de 339.467000
tpch 18-jit-on 1 0 4 4 uncached 97342919b14f7819b774f34c19aec2de 834.683000
tpch 18-jit-on 1 0 4 4 cached 97342919b14f7819b774f34c19aec2de 342.606000
tpch 18-jit-on 1 0 4 5 uncached 97342919b14f7819b774f34c19aec2de 827.892000
tpch 18-jit-on 1 0 4 5 cached 97342919b14f7819b774f34c19aec2de 345.005000
tpch 18-jit-on 1 0 5 1 uncached b8c9ebdd1d7b3c7275d98ff7774f33a9 1215.025000
tpch 18-jit-on 1 0 5 1 cached b8c9ebdd1d7b3c7275d98ff7774f33a9 319.821000
tpch 18-jit-on 1 0 5 2 uncached b8c9ebdd1d7b3c7275d98ff7774f33a9 1146.460000
tpch 18-jit-on 1 0 5 2 cached b8c9ebdd1d7b3c7275d98ff7774f33a9 320.085000
tpch 18-jit-on 1 0 5 3 uncached b8c9ebdd1d7b3c7275d98ff7774f33a9 1163.404000
tpch 18-jit-on 1 0 5 3 cached b8c9ebdd1d7b3c7275d98ff7774f33a9 318.464000
tpch 18-jit-on 1 0 5 4 uncached b8c9ebdd1d7b3c7275d98ff7774f33a9 1161.833000
tpch 18-jit-on 1 0 5 4 cached b8c9ebdd1d7b3c7275d98ff7774f33a9 317.694000
tpch 18-jit-on 1 0 5 5 uncached b8c9ebdd1d7b3c7275d98ff7774f33a9 1154.027000
tpch 18-jit-on 1 0 5 5 cached b8c9ebdd1d7b3c7275d98ff7774f33a9 318.123000
tpch 18-jit-on 1 0 6 1 uncached 614518f225bf44cb1ca7e004304b4a3b 1328.020000
tpch 18-jit-on 1 0 6 1 cached 614518f225bf44cb1ca7e004304b4a3b 228.298000
tpch 18-jit-on 1 0 6 2 uncached 614518f225bf44cb1ca7e004304b4a3b 1318.865000
tpch 18-jit-on 1 0 6 2 cached 614518f225bf44cb1ca7e004304b4a3b 231.380000
tpch 18-jit-on 1 0 6 3 uncached 614518f225bf44cb1ca7e004304b4a3b 1316.952000
tpch 18-jit-on 1 0 6 3 cached 614518f225bf44cb1ca7e004304b4a3b 227.964000
tpch 18-jit-on 1 0 6 4 uncached 614518f225bf44cb1ca7e004304b4a3b 1326.331000
tpch 18-jit-on 1 0 6 4 cached 614518f225bf44cb1ca7e004304b4a3b 229.215000
tpch 18-jit-on 1 0 6 5 uncached 614518f225bf44cb1ca7e004304b4a3b 1313.399000
tpch 18-jit-on 1 0 6 5 cached 614518f225bf44cb1ca7e004304b4a3b 228.952000
tpch 18-jit-on 1 0 7 1 uncached 895192e9ed2916356d2409e5030df0fd 3098.368000
tpch 18-jit-on 1 0 7 1 cached 895192e9ed2916356d2409e5030df0fd 843.238000
tpch 18-jit-on 1 0 7 2 uncached 895192e9ed2916356d2409e5030df0fd 3119.231000
tpch 18-jit-on 1 0 7 2 cached 895192e9ed2916356d2409e5030df0fd 841.698000
tpch 18-jit-on 1 0 7 3 uncached 895192e9ed2916356d2409e5030df0fd 3131.937000
tpch 18-jit-on 1 0 7 3 cached 895192e9ed2916356d2409e5030df0fd 844.850000
tpch 18-jit-on 1 0 7 4 uncached 895192e9ed2916356d2409e5030df0fd 3173.409000
tpch 18-jit-on 1 0 7 4 cached 895192e9ed2916356d2409e5030df0fd 836.864000
tpch 18-jit-on 1 0 7 5 uncached 895192e9ed2916356d2409e5030df0fd 3176.326000
tpch 18-jit-on 1 0 7 5 cached 895192e9ed2916356d2409e5030df0fd 845.335000
tpch 18-jit-on 1 0 8 1 uncached 0a630745a48b2f6814658e38284ce7b9 1111.889000
tpch 18-jit-on 1 0 8 1 cached 0a630745a48b2f6814658e38284ce7b9 209.544000
tpch 18-jit-on 1 0 8 2 uncached 0a630745a48b2f6814658e38284ce7b9 1129.311000
tpch 18-jit-on 1 0 8 2 cached 0a630745a48b2f6814658e38284ce7b9 209.190000
tpch 18-jit-on 1 0 8 3 uncached 0a630745a48b2f6814658e38284ce7b9 1126.703000
tpch 18-jit-on 1 0 8 3 cached 0a630745a48b2f6814658e38284ce7b9 209.312000
tpch 18-jit-on 1 0 8 4 uncached 0a630745a48b2f6814658e38284ce7b9 1135.856000
tpch 18-jit-on 1 0 8 4 cached 0a630745a48b2f6814658e38284ce7b9 208.795000
tpch 18-jit-on 1 0 8 5 uncached 0a630745a48b2f6814658e38284ce7b9 1157.602000
tpch 18-jit-on 1 0 8 5 cached 0a630745a48b2f6814658e38284ce7b9 209.897000
tpch 18-jit-on 1 0 9 1 uncached 0805dc5a06d02b3d682920e27e639831 2042.713000
tpch 18-jit-on 1 0 9 1 cached 0805dc5a06d02b3d682920e27e639831 1318.431000
tpch 18-jit-on 1 0 9 2 uncached 0805dc5a06d02b3d682920e27e639831 2072.850000
tpch 18-jit-on 1 0 9 2 cached 0805dc5a06d02b3d682920e27e639831 1338.652000
tpch 18-jit-on 1 0 9 3 uncached 0805dc5a06d02b3d682920e27e639831 2121.538000
tpch 18-jit-on 1 0 9 3 cached 0805dc5a06d02b3d682920e27e639831 1330.390000
tpch 18-jit-on 1 0 9 4 uncached 0805dc5a06d02b3d682920e27e639831 2100.635000
tpch 18-jit-on 1 0 9 4 cached 0805dc5a06d02b3d682920e27e639831 1339.821000
