tpch 18-jit-on 1 0 1 1 uncached 9f29bca70c8028bbc2803e273aa3d474 6022.795000
tpch 18-jit-on 1 0 1 1 cached 9f29bca70c8028bbc2803e273aa3d474 5774.480000
tpch 18-jit-on 1 0 1 2 uncached 9f29bca70c8028bbc2803e273aa3d474 5976.996000
tpch 18-jit-on 1 0 1 2 cached 9f29bca70c8028bbc2803e273aa3d474 5733.496000
tpch 18-jit-on 1 0 1 3 uncached 9f29bca70c8028bbc2803e273aa3d474 6029.164000
tpch 18-jit-on 1 0 1 3 cached 9f29bca70c8028bbc2803e273aa3d474 5776.449000
tpch 18-jit-on 1 0 1 4 uncached 9f29bca70c8028bbc2803e273aa3d474 5931.284000
tpch 18-jit-on 1 0 1 4 cached 9f29bca70c8028bbc2803e273aa3d474 5672.480000
tpch 18-jit-on 1 0 1 5 uncached 9f29bca70c8028bbc2803e273aa3d474 5959.369000
tpch 18-jit-on 1 0 1 5 cached 9f29bca70c8028bbc2803e273aa3d474 5700.068000
tpch 18-jit-on 1 0 2 1 uncached 2f136e417b558512c751f6b0ac47d652 186.527000
tpch 18-jit-on 1 0 2 1 cached 2f136e417b558512c751f6b0ac47d652 37.697000
tpch 18-jit-on 1 0 2 2 uncached 2f136e417b558512c751f6b0ac47d652 181.534000
tpch 18-jit-on 1 0 2 2 cached 2f136e417b558512c751f6b0ac47d652 37.271000
tpch 18-jit-on 1 0 2 3 uncached 2f136e417b558512c751f6b0ac47d652 181.278000
tpch 18-jit-on 1 0 2 3 cached 2f136e417b558512c751f6b0ac47d652 37.958000
tpch 18-jit-on 1 0 2 4 uncached 2f136e417b558512c751f6b0ac47d652 188.596000
tpch 18-jit-on 1 0 2 4 cached 2f136e417b558512c751f6b0ac47d652 37.583000
tpch 18-jit-on 1 0 2 5 uncached 2f136e417b558512c751f6b0ac47d652 191.027000
tpch 18-jit-on 1 0 2 5 cached 2f136e417b558512c751f6b0ac47d652 37.809000
tpch 18-jit-on 1 0 3 1 uncached d058a22c8c9a84f0f9d157cff0550646 1904.341000
tpch 18-jit-on 1 0 3 1 cached d058a22c8c9a84f0f9d157cff0550646 1223.504000
tpch 18-jit-on 1 0 3 2 uncached d058a22c8c9a84f0f9d157cff0550646 1928.766000
tpch 18-jit-on 1 0 3 2 cached d058a22c8c9a84f0f9d157cff0550646 1223.393000
tpch 18-jit-on 1 0 3 3 uncached d058a22c8c9a84f0f9d157cff0550646 1907.748000
tpch 18-jit-on 1 0 3 3 cached d058a22c8c9a84f0f9d157cff0550646 1234.137000
tpch 18-jit-on 1 0 3 4 uncached d058a22c8c9a84f0f9d157cff0550646 1928.354000
tpch 18-jit-on 1 0 3 4 cached d058a22c8c9a84f0f9d157cff0550646 1260.976000
tpch 18-jit-on 1 0 3 5 uncached d058a22c8c9a84f0f9d157cff0550646 1929.055000
tpch 18-jit-on 1 0 3 5 cached d058a22c8c9a84f0f9d157cff0550646 1224.191000
tpch 18-jit-on 1 0 4 1 uncached 97342919b14f7819b774f34c19aec2de 833.049000
tpch 18-jit-on 1 0 4 1 cached 97342919b14f7819b774f34c19aec2de 340.821000
tpch 18-jit-on 1 0 4 2 uncached 97342919b14f7819b774f34c19aec2de 828.971000
tpch 18-jit-on 1 0 4 2 cached 97342919b14f7819b774f34c19aec2de 340.833000
tpch 18-jit-on 1 0 4 3 uncached 97342919b14f7819b774f34c19aec2de 825.443000
tpch 18-jit-on 1 0 4 3 cached 97342919b14f7819b774f34c19aec2de 340.478000
tpch 18-jit-on 1 0 4 4 uncached 97342919b14f7819b774f34c19aec2de 834.068000
tpch 18-jit-on 1 0 4 4 cached 97342919b14f7819b774f34c19aec2de 343.682000
tpch 18-jit-on 1 0 4 5 uncached 97342919b14f7819b774f34c19aec2de 842.052000
tpch 18-jit-on 1 0 4 5 cached 97342919b14f7819b774f34c19aec2de 343.334000
tpch 18-jit-on 1 0 5 1 uncached b8c9ebdd1d7b3c7275d98ff7774f33a9 1153.166000
tpch 18-jit-on 1 0 5 1 cached b8c9ebdd1d7b3c7275d98ff7774f33a9 317.541000
tpch 18-jit-on 1 0 5 2 uncached b8c9ebdd1d7b3c7275d98ff7774f33a9 1159.949000
tpch 18-jit-on 1 0 5 2 cached b8c9ebdd1d7b3c7275d98ff7774f33a9 318.982000
tpch 18-jit-on 1 0 5 3 uncached b8c9ebdd1d7b3c7275d98ff7774f33a9 1189.492000
tpch 18-jit-on 1 0 5 3 cached b8c9ebdd1d7b3c7275d98ff7774f33a9 328.755000
tpch 18-jit-on 1 0 5 4 uncached b8c9ebdd1d7b3c7275d98ff7774f33a9 1160.082000
tpch 18-jit-on 1 0 5 4 cached b8c9ebdd1d7b3c7275d98ff7774f33a9 318.088000
tpch 18-jit-on 1 0 5 5 uncached b8c9ebdd1d7b3c7275d98ff7774f33a9 1153.935000
tpch 18-jit-on 1 0 5 5 cached b8c9ebdd1d7b3c7275d98ff7774f33a9 334.298000
tpch 18-jit-on 1 0 6 1 uncached 614518f225bf44cb1ca7e004304b4a3b 1322.528000
tpch 18-jit-on 1 0 6 1 cached 614518f225bf44cb1ca7e004304b4a3b 229.013000
tpch 18-jit-on 1 0 6 2 uncached 614518f225bf44cb1ca7e004304b4a3b 1316.140000
tpch 18-jit-on 1 0 6 2 cached 614518f225bf44cb1ca7e004304b4a3b 227.969000
tpch 18-jit-on 1 0 6 3 uncached 614518f225bf44cb1ca7e004304b4a3b 1390.001000
tpch 18-jit-on 1 0 6 3 cached 614518f225bf44cb1ca7e004304b4a3b 229.508000
tpch 18-jit-on 1 0 6 4 uncached 614518f225bf44cb1ca7e004304b4a3b 1319.367000
tpch 18-jit-on 1 0 6 4 cached 614518f225bf44cb1ca7e004304b4a3b 229.235000
tpch 18-jit-on 1 0 6 5 uncached 614518f225bf44cb1ca7e004304b4a3b 1346.615000
tpch 18-jit-on 1 0 6 5 cached 614518f225bf44cb1ca7e004304b4a3b 229.091000
tpch 18-jit-on 1 0 7 1 uncached 798fd22822bbac92a6af72dec2c1f84d 3142.860000
tpch 18-jit-on 1 0 7 1 cached 798fd22822bbac92a6af72dec2c1f84d 828.525000
tpch 18-jit-on 1 0 7 2 uncached 798fd22822bbac92a6af72dec2c1f84d 3099.015000
tpch 18-jit-on 1 0 7 2 cached 798fd22822bbac92a6af72dec2c1f84d 829.690000
tpch 18-jit-on 1 0 7 3 uncached 798fd22822bbac92a6af72dec2c1f84d 3144.181000
tpch 18-jit-on 1 0 7 3 cached 798fd22822bbac92a6af72dec2c1f84d 848.369000
tpch 18-jit-on 1 0 7 4 uncached 798fd22822bbac92a6af72dec2c1f84d 3142.266000
tpch 18-jit-on 1 0 7 4 cached 798fd22822bbac92a6af72dec2c1f84d 832.515000
tpch 18-jit-on 1 0 7 5 uncached 798fd22822bbac92a6af72dec2c1f84d 3119.842000
tpch 18-jit-on 1 0 7 5 cached 798fd22822bbac92a6af72dec2c1f84d 832.824000
tpch 18-jit-on 1 0 8 1 uncached 0a630745a48b2f6814658e38284ce7b9 1103.086000
tpch 18-jit-on 1 0 8 1 cached 0a630745a48b2f6814658e38284ce7b9 207.980000
tpch 18-jit-on 1 0 8 2 uncached 0a630745a48b2f6814658e38284ce7b9 1097.578000
tpch 18-jit-on 1 0 8 2 cached 0a630745a48b2f6814658e38284ce7b9 210.176000
tpch 18-jit-on 1 0 8 3 uncached 0a630745a48b2f6814658e38284ce7b9 1109.088000
tpch 18-jit-on 1 0 8 3 cached 0a630745a48b2f6814658e38284ce7b9 209.439000
tpch 18-jit-on 1 0 8 4 uncached 0a630745a48b2f6814658e38284ce7b9 1122.399000
